Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,PercentActive,Calories
2320127002,4/25/2016,3588,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,3,5,152,1280,160,0.111111111,1654
2320127002,4/26/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,147,1293,147,0.102083333,1632
2320127002,4/27/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,82,1358,82,0.056944444,1481
2320127002,4/28/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,76,1364,76,0.052777778,1473
2320127002,4/29/2016,924,0.620000005,0.620000005,0,0,0,0.620000005,0,0,45,1395,45,0.03125,1410
2320127002,4/30/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,234,1206,234,0.1625,1779
2320127002,5/1/2016,772,0.519999981,0.519999981,0,0,0,0.519999981,0,0,40,1400,40,0.027777778,1403
2320127002,5/2/2016,3634,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,5,6,123,1306,134,0.093055556,1613
2320127002,5/3/2016,7443,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,20,10,206,1204,236,0.163888889,1878
2320127002,5/4/2016,1201,0.810000002,0.810000002,0,0,0,0.810000002,0,0,52,1388,52,0.036111111,1426
2320127002,5/5/2016,5202,3.50999999,3.50999999,0,0,0.389999986,3.109999895,0,11,223,1206,234,0.1625,1780
2320127002,5/6/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,204,1236,204,0.141666667,1742
2320127002,5/7/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,319,1121,319,0.221527778,1972
2320127002,5/8/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,247,1193,247,0.171527778,1821
2320127002,5/9/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,145,1295,145,0.100694444,1630
2320127002,5/10/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,290,1150,290,0.201388889,1899
2320127002,5/11/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,300,1140,300,0.208333333,1903
2320127002,5/12/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,128,830,128,0.088888889,1125
2347167796,4/12/2016,10113,6.829999924,6.829999924,0,2,0.620000005,4.199999809,28,13,320,964,361,0.250694444,2344
2347167796,4/13/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,19,32,195,676,246,0.170833333,2038
2347167796,4/14/2016,10129,6.699999809,6.699999809,0,0.02,2.74000001,3.940000057,1,48,206,705,255,0.177083333,2010
2347167796,4/15/2016,10465,6.920000076,6.920000076,0,0.07,1.419999957,5.429999828,1,24,284,720,309,0.214583333,2133
2347167796,4/16/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,66,72,268,968,406,0.281944444,2670
2347167796,4/17/2016,5472,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,1,7,249,508,257,0.178472222,1882
2347167796,4/18/2016,8247,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,11,16,206,678,233,0.161805556,1944
2347167796,4/19/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,7,382,648,389,0.270138889,2346
2347167796,4/20/2016,10999,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,11,43,269,1011,323,0.224305556,2198
2347167796,4/21/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,23,26,208,761,257,0.178472222,2048
2347167796,4/22/2016,7804,5.159999847,5.159999847,0,0.560000002,1.679999948,2.920000076,9,27,206,781,242,0.168055556,1946
2347167796,4/23/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,32,35,360,591,427,0.296527778,2629
2347167796,4/24/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,360,584,360,0.25,2187
2347167796,4/25/2016,9482,6.380000114,6.380000114,0,1.269999981,0.519999981,4.599999905,15,11,277,653,303,0.210416667,2095
2347167796,4/26/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,227,732,227,0.157638889,1861
2347167796,4/27/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,26,9,295,623,330,0.229166667,2194
2347167796,4/28/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,229,764,229,0.159027778,1854
2347167796,4/29/2016,42,0.029999999,0.029999999,0,0,0,0.029999999,0,0,4,2,4,0.002777778,403
2873212765,4/12/2016,8796,5.909999847,5.909999847,0,0.109999999,0.930000007,4.880000114,2,21,356,1061,379,0.263194444,1982
2873212765,4/13/2016,7618,5.119999886,5.119999886,0,0,0.219999999,4.880000114,0,8,404,1028,412,0.286111111,2004
2873212765,4/14/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,331,1109,331,0.229861111,1893
2873212765,4/15/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0,0,448,992,448,0.311111111,2063
2873212765,4/16/2016,9685,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,47,1,305,1087,353,0.245138889,2148
2873212765,4/17/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,8,160,1272,168,0.116666667,1529
2873212765,4/18/2016,7762,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,1,6,311,1122,318,0.220833333,1890
2873212765,4/19/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,389,1051,389,0.270138889,1956
2873212765,4/20/2016,9202,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,22,5,378,1035,405,0.28125,2094
2873212765,4/21/2016,8859,5.980000019,5.980000019,0,0.129999995,0.370000005,5.46999979,2,10,371,1057,383,0.265972222,1970
2873212765,4/22/2016,7286,4.900000095,4.900000095,0,0.460000008,0,4.420000076,46,0,366,1028,412,0.286111111,2241
2873212765,4/23/2016,9317,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,28,5,330,1077,363,0.252083333,2021
2873212765,4/24/2016,6873,4.679999828,4.679999828,0,3,0.059999999,1.620000005,46,1,190,1203,237,0.164583333,1898
2873212765,4/25/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,359,1081,359,0.249305556,1907
2873212765,4/26/2016,8242,5.539999962,5.539999962,0,0.119999997,0.180000007,5.239999771,2,5,309,1124,316,0.219444444,1882
2873212765,4/27/2016,3516,2.359999895,2.359999895,0,0,0,2.359999895,46,0,197,1197,243,0.16875,1966
2873212765,4/28/2016,7913,5.409999847,5.409999847,0,2.160000086,0.340000004,2.910000086,28,7,213,1192,248,0.172222222,1835
2873212765,4/29/2016,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,20,23,206,1191,249,0.172916667,1780
2873212765,4/30/2016,8452,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,5,20,248,1167,273,0.189583333,1830
2873212765,5/1/2016,7399,4.96999979,4.96999979,0,0.49000001,1.039999962,3.440000057,7,18,196,1219,221,0.153472222,1739
2873212765,5/2/2016,7525,5.059999943,5.059999943,0,0,0.209999993,4.829999924,0,7,334,1099,341,0.236805556,1878
2873212765,5/3/2016,7412,4.980000019,4.980000019,0,0.059999999,0.25,4.659999847,1,6,363,1070,370,0.256944444,1906
2873212765,5/4/2016,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,420,1020,420,0.291666667,2015
2873212765,5/5/2016,8314,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,13,23,311,1093,347,0.240972222,1971
2873212765,5/6/2016,7063,4.75,4.75,0,0,0.119999997,4.610000134,0,5,370,1065,375,0.260416667,1910
2873212765,5/7/2016,4940,3.380000114,3.380000114,0,2.279999971,0.550000012,0.550000012,75,11,52,1302,138,0.095833333,1897
2873212765,5/8/2016,8168,5.539999962,5.539999962,0,2.900000095,0,2.640000105,46,0,326,1068,372,0.258333333,2096
2873212765,5/9/2016,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,345,1095,345,0.239583333,1906
2873212765,5/10/2016,8275,5.559999943,5.559999943,0,0,0,5.550000191,0,0,373,1067,373,0.259027778,1962
2873212765,5/11/2016,6440,4.329999924,4.329999924,0,0,0,4.320000172,0,0,319,1121,319,0.221527778,1826
2873212765,5/12/2016,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,268,720,268,0.186111111,1431
3372868164,4/12/2016,4747,3.24000001,3.24000001,0,0,0,3.230000019,0,0,280,1160,280,0.194444444,1788
3372868164,4/13/2016,9715,6.630000114,6.630000114,0,0.99000001,0.340000004,5.269999981,16,8,371,1045,395,0.274305556,2093
3372868164,4/14/2016,8844,6.03000021,6.03000021,0,0.340000004,1.029999971,4.650000095,6,25,370,1039,401,0.278472222,2065
3372868164,4/15/2016,7451,5.079999924,5.079999924,0,0,0,5.059999943,0,0,335,1105,335,0.232638889,1908
3372868164,4/16/2016,6905,4.730000019,4.730000019,0,0,0,4.699999809,0,0,356,1084,356,0.247222222,1908
3372868164,4/17/2016,8199,5.880000114,5.880000114,0,1.409999967,0.100000001,4.360000134,11,2,322,1105,335,0.232638889,1964
3372868164,4/18/2016,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,20,7,343,1070,370,0.256944444,2014
3372868164,4/19/2016,7711,5.260000229,5.260000229,0,0,0,5.239999771,0,0,376,1064,376,0.261111111,1985
3372868164,4/20/2016,4880,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,15,3,274,1148,292,0.202777778,1867
3372868164,4/21/2016,8857,6.070000172,6.070000172,0,1.149999976,0.25999999,4.639999866,18,9,376,1037,403,0.279861111,2124
3372868164,4/22/2016,3843,2.619999886,2.619999886,0,0,0,2.609999895,0,0,206,1234,206,0.143055556,1669
3372868164,4/23/2016,7396,5.070000172,5.070000172,0,1.399999976,0.079999998,3.579999924,20,2,303,1115,325,0.225694444,1995
3372868164,4/24/2016,6731,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,14,7,292,1127,313,0.217361111,1921
3372868164,4/25/2016,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,416,1024,416,0.288888889,2010
3372868164,4/26/2016,8283,5.789999962,5.789999962,0,1.850000024,0.050000001,3.869999886,22,2,333,1083,357,0.247916667,2057
3372868164,4/27/2016,7904,5.420000076,5.420000076,0,1.580000043,0.629999995,3.190000057,24,13,346,1057,383,0.265972222,2095
3372868164,4/28/2016,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,385,1055,385,0.267361111,1972
3372868164,4/29/2016,9135,6.230000019,6.230000019,0,0,0,6.21999979,0,0,402,1038,402,0.279166667,2044
3372868164,4/30/2016,5250,3.579999924,3.579999924,0,1.059999943,0.090000004,2.420000076,17,4,300,1119,321,0.222916667,1946
3372868164,5/1/2016,3077,2.099999905,2.099999905,0,0,0,2.089999914,0,0,172,842,172,0.119444444,1237
3977333714,4/12/2016,8856,5.980000019,5.980000019,0,3.059999943,0.910000026,2.00999999,44,19,131,777,194,0.134722222,1450
3977333714,4/13/2016,10035,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,31,46,153,754,230,0.159722222,1495
3977333714,4/14/2016,7641,5.110000134,5.110000134,0,0.319999993,0.970000029,3.819999933,5,23,214,801,242,0.168055556,1433
3977333714,4/15/2016,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,15,42,183,644,240,0.166666667,1468
3977333714,4/16/2016,13459,9,9,0,2.029999971,4,2.970000029,31,83,153,663,267,0.185416667,1625
3977333714,4/17/2016,10415,6.96999979,6.96999979,0,0.699999988,2.349999905,3.920000076,11,58,205,600,274,0.190277778,1529
3977333714,4/18/2016,11663,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,4,95,214,605,313,0.217361111,1584
3977333714,4/19/2016,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,19,67,221,738,307,0.213194444,1638
3977333714,4/20/2016,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,2,98,164,845,264,0.183333333,1554
3977333714,4/21/2016,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,242,712,242,0.168055556,1397
3977333714,4/22/2016,8911,5.960000038,5.960000038,0,2.329999924,0.579999983,3.059999943,33,12,188,731,233,0.161805556,1481
3977333714,4/23/2016,12058,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,92,252,724,344,0.238888889,1638
3977333714,4/24/2016,14112,10,10,0,3.269999981,4.559999943,2.170000076,30,95,129,660,254,0.176388889,1655
3977333714,4/25/2016,11177,8.479999542,8.479999542,0,5.619999886,0.430000007,2.410000086,50,9,133,781,192,0.133333333,1570
3977333714,4/26/2016,11388,7.619999886,7.619999886,0,0.449999988,4.21999979,2.950000048,7,95,170,797,272,0.188888889,1551
3977333714,4/27/2016,7193,5.039999962,5.039999962,0,0,0.419999987,4.619999886,0,10,176,714,186,0.129166667,1377
3977333714,4/28/2016,7114,4.880000114,4.880000114,0,1.370000005,0.289999992,3.220000029,15,8,190,804,213,0.147916667,1407
3977333714,4/29/2016,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,36,32,150,744,218,0.151388889,1545
3977333714,4/30/2016,13238,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,43,52,194,687,289,0.200694444,1650
3977333714,5/1/2016,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,41,40,124,691,205,0.142361111,1501
3977333714,5/2/2016,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,24,143,176,713,343,0.238194444,1760
3977333714,5/3/2016,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,47,41,258,594,346,0.240277778,1710
3977333714,5/4/2016,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,14,96,142,852,252,0.175,1628
3977333714,5/5/2016,12312,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,14,88,178,680,280,0.194444444,1618
3977333714,5/6/2016,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,29,55,168,676,252,0.175,1590
3977333714,5/7/2016,11550,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,86,208,703,294,0.204166667,1574
3977333714,5/8/2016,13585,9.090000153,9.090000153,0,0.680000007,5.239999771,3.170000076,9,116,171,688,296,0.205555556,1633
3977333714,5/9/2016,14687,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,8,122,151,1159,281,0.195138889,1667
3977333714,5/10/2016,13072,8.779999733,8.779999733,0,0.07,5.400000095,3.309999943,1,115,196,676,312,0.216666667,1630
3977333714,5/11/2016,746,0.5,0.5,0,0.370000005,0,0.129999995,4,0,9,13,13,0.009027778,52
4020332650,4/12/2016,8539,6.119999886,6.119999886,0,0.150000006,0.239999995,5.679999828,4,15,331,712,350,0.243055556,3654
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1981
4020332650,4/14/2016,108,0.079999998,0.079999998,0,0,0,0.029999999,0,0,3,1437,3,0.002083333,2011
4020332650,4/15/2016,1882,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,36,18,87,1299,141,0.097916667,2951
4020332650,4/16/2016,1982,1.419999957,1.419999957,0,0.449999988,0.370000005,0.589999974,65,21,55,1222,141,0.097916667,3051
4020332650,4/17/2016,16,0.01,0.01,0,0,0,0.01,0,0,2,1438,2,0.001388889,1990
4020332650,4/18/2016,62,0.039999999,0.039999999,0,0,0,0.039999999,0,0,2,1438,2,0.001388889,1995
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1980
4020332650,5/2/2016,475,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,11,31,1350,42,0.029166667,2207
4020332650,5/3/2016,4496,3.220000029,3.220000029,0,0,0,3.150000095,0,0,174,950,174,0.120833333,2828
4020332650,5/4/2016,10252,7.349999905,7.349999905,0,0.670000017,1.039999962,5.579999924,13,46,346,531,405,0.28125,3879
4020332650,5/5/2016,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,38,42,196,916,276,0.191666667,3429
4020332650,5/6/2016,4369,3.130000114,3.130000114,0,0,0,3.099999905,0,0,177,855,177,0.122916667,2704
4020332650,5/7/2016,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,184,1256,184,0.127777778,2975
4020332650,5/8/2016,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,263,775,263,0.182638889,3089
4020332650,5/9/2016,4556,3.269999981,3.269999981,0,0.200000003,0.119999997,2.940000057,3,5,173,1225,181,0.125694444,2785
4020332650,5/10/2016,5546,3.980000019,3.980000019,0,0,0,3.869999886,0,0,206,774,206,0.143055556,2926
4020332650,5/11/2016,3689,2.650000095,2.650000095,0,0.109999999,0.170000002,2.329999924,2,8,134,1296,144,0.1,2645
4020332650,5/12/2016,590,0.419999987,0.419999987,0,0,0,0.409999996,0,0,21,721,21,0.014583333,1120
4057192912,4/12/2016,5394,4.03000021,4.03000021,0,0,0,3.940000057,0,0,164,1276,164,0.113888889,2286
4057192912,4/13/2016,5974,4.46999979,4.46999979,0,0,0,4.369999886,0,0,160,1280,160,0.111111111,2306
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1776
4057192912,4/15/2016,3984,2.950000048,2.950000048,0,0.209999993,0.25999999,2.440000057,3,6,88,873,97,0.067361111,1527
4319703577,4/12/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,1440,0,0,2115
4319703577,4/13/2016,8204,5.5,5.5,0,0.529999971,0.589999974,1.309999943,8,15,96,1234,119,0.082638889,2135
4319703577,4/14/2016,10210,6.880000114,6.880000114,0,0.109999999,0.330000013,6.440000057,1,9,339,589,349,0.242361111,2302
4319703577,4/15/2016,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,228,752,228,0.158333333,1985
4319703577,4/16/2016,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,194,724,194,0.134722222,1884
4319703577,4/17/2016,29,0.02,0.02,0,0,0,0.02,0,0,3,1363,3,0.002083333,1464
4319703577,4/18/2016,2276,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,1,9,58,824,68,0.047222222,1632
4319703577,4/19/2016,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,311,604,311,0.215972222,2200
4319703577,4/20/2016,8954,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,18,306,671,324,0.225,2220
4319703577,4/21/2016,3702,2.480000019,2.480000019,0,0,0,0.349999994,0,0,34,1265,34,0.023611111,1792
4319703577,4/22/2016,4500,3.019999981,3.019999981,0,0.059999999,0.810000002,2.150000095,1,19,176,709,196,0.136111111,1886
4319703577,4/23/2016,4935,3.309999943,3.309999943,0,0,0,3.309999943,0,0,233,546,233,0.161805556,1945
4319703577,4/24/2016,4081,2.74000001,2.74000001,0,0.059999999,0.200000003,2.470000029,1,5,191,692,197,0.136805556,1880
4319703577,4/25/2016,9259,6.210000038,6.210000038,0,0,0.280000001,5.929999828,0,8,390,544,398,0.276388889,2314
4319703577,4/26/2016,9899,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,8,21,288,649,317,0.220138889,2236
4319703577,4/27/2016,10780,7.230000019,7.230000019,0,0.409999996,1.919999957,4.909999847,6,47,300,680,353,0.245138889,2324
4319703577,4/28/2016,10817,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,13,8,359,552,380,0.263888889,2367
4319703577,4/29/2016,7990,5.360000134,5.360000134,0,0.449999988,0.790000021,4.119999886,6,18,289,624,313,0.217361111,2175
4319703577,4/30/2016,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,6,38,196,695,240,0.166666667,2092
4319703577,5/1/2016,1251,0.839999974,0.839999974,0,0,0,0.839999974,0,0,67,836,67,0.046527778,1593
4319703577,5/2/2016,9261,6.239999771,6.239999771,0,0,0.439999998,5.710000038,0,11,344,585,355,0.246527778,2270
4319703577,5/3/2016,9648,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,8,26,287,669,321,0.222916667,2235
4319703577,5/4/2016,10429,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,8,13,313,1106,334,0.231944444,2282
4319703577,5/5/2016,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,27,34,328,957,389,0.270138889,2530
4319703577,5/6/2016,9524,6.420000076,6.420000076,0,0.409999996,0.469999999,5.460000038,6,11,314,692,331,0.229861111,2266
4319703577,5/7/2016,7937,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,3,28,279,586,310,0.215277778,2158
4319703577,5/8/2016,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,153,603,153,0.10625,1792
4319703577,5/9/2016,10378,6.960000038,6.960000038,0,0.140000001,0.560000002,6.25,2,14,374,490,390,0.270833333,2345
4319703577,5/10/2016,9487,6.369999886,6.369999886,0,0.209999993,0.460000008,5.699999809,3,12,329,555,344,0.238888889,2260
4319703577,5/11/2016,9129,6.130000114,6.130000114,0,0.200000003,0.74000001,5.179999828,3,18,311,574,332,0.230555556,2232
4319703577,5/12/2016,17,0.01,0.01,0,0,0,0.01,0,0,2,0,2,0.001388889,257
4388161847,4/12/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,1440,0,0,2955
4388161847,4/13/2016,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,1,14,150,1275,165,0.114583333,3092
4388161847,4/14/2016,8863,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,10,35,219,945,264,0.183333333,2998
4388161847,4/15/2016,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,299,837,299,0.207638889,3066
4388161847,4/16/2016,6580,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,6,9,253,609,268,0.186111111,3073
4388161847,4/17/2016,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,201,721,201,0.139583333,2572
4388161847,4/18/2016,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,27,8,239,1017,274,0.190277778,3274
4388161847,4/19/2016,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,20,16,249,704,285,0.197916667,3015
4388161847,4/20/2016,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,19,42,228,696,289,0.200694444,3083
4388161847,4/21/2016,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,7,12,272,853,291,0.202083333,3069
4388161847,4/22/2016,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,77,25,220,945,322,0.223611111,3544
4388161847,4/23/2016,13236,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,58,5,215,749,278,0.193055556,3306
4388161847,4/24/2016,10243,7.880000114,7.880000114,0,1.080000043,0.50999999,6.300000191,14,8,239,584,261,0.18125,2885
4388161847,4/25/2016,12961,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,11,31,301,1054,343,0.238194444,3288
4388161847,4/26/2016,9461,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,14,23,224,673,261,0.18125,2929
4388161847,4/27/2016,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,11,48,241,684,300,0.208333333,3074
4388161847,4/28/2016,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,19,9,234,878,262,0.181944444,2969
4388161847,4/29/2016,9232,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,13,16,236,1175,265,0.184027778,2979
4388161847,4/30/2016,12533,9.640000343,9.640000343,0,0.699999988,2,6.940000057,14,43,300,537,357,0.247916667,3283
4388161847,5/1/2016,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,12,15,241,579,268,0.186111111,2926
4388161847,5/2/2016,10096,8.399999619,8.399999619,0,3.769999981,0.079999998,4.550000191,33,4,204,935,241,0.167361111,3147
4388161847,5/3/2016,12727,9.789999962,9.789999962,0,1.129999995,0.779999971,7.880000114,18,18,306,984,342,0.2375,3290
4388161847,5/4/2016,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,35,21,251,632,307,0.213194444,3162
4388161847,5/5/2016,9603,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,12,39,199,896,250,0.173611111,2899
4388161847,5/6/2016,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,33,45,262,1100,340,0.236111111,3425
4388161847,5/7/2016,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,120,56,260,508,436,0.302777778,4022
4388161847,5/8/2016,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,107,38,178,576,323,0.224305556,3934
4388161847,5/9/2016,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,6,19,258,1020,283,0.196527778,3013
4388161847,5/10/2016,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,13,14,267,648,294,0.204166667,3061
4388161847,5/11/2016,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,8,18,256,858,282,0.195833333,2954
4388161847,5/12/2016,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,108,825,108,0.075,1623
4445114986,4/12/2016,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,196,787,196,0.136111111,2113
4445114986,4/13/2016,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,194,840,194,0.134722222,2095
4445114986,4/14/2016,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,231,717,231,0.160416667,2194
4445114986,4/15/2016,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,350,711,350,0.243055556,2496
4445114986,4/16/2016,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,225,716,225,0.15625,2180
4445114986,4/17/2016,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,114,1219,114,0.079166667,1933
4445114986,4/18/2016,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,25,6,162,1247,193,0.134027778,2248
4445114986,4/19/2016,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,121,895,121,0.084027778,1954
4445114986,4/20/2016,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,137,841,137,0.095138889,1974
4445114986,4/21/2016,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,215,756,215,0.149305556,2150
4445114986,4/22/2016,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,317,706,317,0.220138889,2432
4445114986,4/23/2016,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,201,1239,201,0.139583333,2149
